3977	8903	20
1121	8905	20
4371	8909	17
8909	8910	18
8911	8914	16
8911	8912	20
8910	8913	17
8913	8914	17
8915	8918	16
8915	8916	16
8912	8917	17
8917	8918	17
1058	8919	26
6167	8920	25
5152	8933	29
6271	8929	8
8931	8932	20
6478	8932	15
6478	8934	16
8935	8936	16
8936	8937	18
8937	8938	18
8931	8938	18
8939	8940	16
8935	8940	16
7646	8941	5
1485	5927	41
8946	8949	7
6823	8948	33
8669	8948	56
8950	8951	22
8951	8955	23
8952	8953	22
8950	8953	21
2991	8954	5
8955	8956	22
8957	8958	12
8958	8959	10
8959	8960	11
7120	8972	6
498	8974	10
4228	8975	60
7120	8976	7
8978	9124	25
7021	8980	16
6489	8984	52
8986	8987	21
8987	8988	21
627	8988	3
3839	8998	60
1957	9000	12
8497	9000	61
9003	9063	63
7712	9007	42
9007	9008	42
9008	9009	40
4111	9009	40
9010	9011	42
9011	9012	42
7712	9012	42
4579	9014	39
9015	9018	24
9015	9016	24
9017	9018	24
9019	9022	22
9019	9020	22
9016	9021	22
9021	9022	23
384	9024	5
1517	9025	25
1619	9026	47
3889	9028	12
3157	4573	50
7419	9031	4
2669	9033	22
9034	9035	9
7597	9035	12
9036	9037	11
7134	9036	4
9034	9037	11
498	9039	12
5024	9042	26
8209	9043	3
9046	9047	6
9047	9048	5
9050	9051	7
9053	9054	6
7914	9054	5
4581	9055	39
6529	7113	27
4146	9060	41
4423	9062	25
2712	9063	5
5383	9064	25
7518	9066	9
6941	9069	63
9076	9081	12
9077	9078	11
9078	9079	10
9079	9080	11
9081	9082	12
9082	9083	8
9083	9084	9
9077	9084	8
4145	4146	41
1513	9086	6
3812	3819	30
4462	9094	16
346	9095	6
9095	9098	23
3932	7492	30
7495	9097	31
9097	9098	30
9099	9102	30
7496	9100	29
9101	9102	28
4149	4150	41
7494	9104	28
9096	9105	30
9105	9106	29
2003	9115	63
4839	9116	13
6905	9117	62
1958	1959	11
9131	9132	12
9132	9133	10
9133	9134	12
3335	9141	24
6644	9142	63
6326	9142	9
4447	9143	5
1727	9143	6
7202	9144	23
525	9149	63
7816	9152	29
7816	9154	30
9154	9155	30
9155	9156	30
9156	9157	29
8274	9157	30
8249	9158	14
4946	9159	61
7809	9162	12
9162	9229	8
5689	9163	36
4333	9164	4
1028	7911	21
9185	9186	7
2995	9187	48
4407	9191	6
5933	9191	21
7961	9192	6
9193	9195	15
7975	9194	16
9194	9195	16
9196	9197	5
7523	9199	2
2522	9199	14
6273	9375	25
7268	9207	63
5539	9208	34
4018	9214	17
2341	9210	5
9062	9211	61
3098	9214	18
8276	9219	2
4321	9219	27
2021	9221	9
5519	9225	5
7310	9225	2
2596	9225	4
6216	9225	5
2817	9225	7
6596	9225	5
1490	9225	3
7518	9225	5
8840	9225	5
940	9225	6
6939	9225	5
4907	9225	5
3939	9225	5
5991	9225	7
712	9226	62
8244	8245	32
8245	8255	31
8244	9242	30
860	9243	33
8255	9245	31
9243	9245	30
4113	9247	62
3104	9251	16
6381	9252	8
5925	9252	9
5817	9254	50
1988	9256	4
9257	9260	38
9257	9258	38
9259	9262	37
9259	9260	38
8413	9261	36
9261	9262	37
9263	9264	30
9264	9265	28
9265	9266	28
9266	9267	30
9267	9268	30
9268	9269	29
9269	9270	31
9270	9271	30
9271	9272	31
4374	9272	30
7707	7710	18
9276	9277	5
9281	9284	8
2067	9286	24
9275	9289	6
4629	7112	2
4629	5049	2
1099	4630	63
4630	5391	9
9295	9296	12
9297	9298	10
9295	9298	8
3068	3721	10
2725	5020	12
3246	9313	21
7255	8797	40
4437	8797	40
9320	9321	42
7255	9321	42
5468	9321	17
8801	9322	41
9323	9360	62
8807	9324	42
8807	9322	40
8812	8816	41
8816	9324	40
614	623	43
7768	9334	63
623	4225	41
711	9346	17
766	9348	5
2816	9350	25
6670	9353	63
486	9353	63
9204	9354	4
6783	6784	18
6784	9364	17
3753	9365	11
1909	9367	63
5937	9367	2
8595	9368	14
6641	9369	8
9001	9370	28
3410	9372	26
5150	9379	25
8942	9380	47
6012	9380	25
1072	9381	4
229	9385	19
8674	9387	6
2692	9387	2
9389	9395	11
9389	9390	10
9390	9391	10
9392	9393	10
9393	9394	11
9394	9395	11
6939	9400	62
6222	9400	5
3059	9401	51
7980	9402	24
8783	9403	14
4762	9403	26
7730	9404	15
2366	9415	3
7366	9415	2
4454	8578	17
7668	9409	7
7573	9409	2
4777	9411	61
9406	9412	11
9412	9413	11
9414	9417	11
3783	9406	3
9406	9414	8
9416	9417	9
